group,variable,value
A,v1,1
A,v4,2
A,v5,0
A,v3,1
A,v6,0
A,v2,5
A,v8,1
A,v10,2
B,v1,2
B,v2,4
B,v3,1
B,v4,5
B,v5,0
A,v9,2
B,v7,6
A,v7,1
B,v6,1
B,v10,3
C,v1,1
B,v9,2
C,v3,1
C,v4,2
C,v5,3
B,v8,4
C,v6,2
C,v8,0
C,v9,0
C,v10,0
C,v7,1
D,v2,2
C,v2,5
D,v1,1
D,v5,0
D,v4,1
D,v6,1
D,v7,3
D,v9,5
E,v1,1
D,v10,0
E,v2,2
D,v8,1
E,v5,3
E,v3,0
D,v3,1
E,v4,2
E,v6,1
E,v8,0
E,v9,0
E,v10,0
F,v1,2
F,v3,5
F,v5,5
E,v7,1
F,v2,4
F,v7,1
F,v8,3
F,v9,4
F,v10,3
F,v4,2
G,v2,3
G,v3,2
G,v4,2
F,v6,1
G,v1,0
G,v6,7
G,v8,8
G,v5,2
G,v10,0
H,v1,3
H,v2,4
G,v7,7
H,v3,1
H,v5,3
H,v6,4
G,v9,3
H,v8,11
H,v9,3
H,v10,5
I,v1,2
I,v2,2
H,v7,2
H,v4,0
I,v4,3
I,v5,3
I,v3,1
I,v8,2
I,v7,1
I,v6,0
J,v1,0
J,v2,0
I,v10,1
I,v9,0
J,v5,3
J,v4,2
J,v3,0
J,v6,2
J,v9,0
J,v7,1
K,v1,9
J,v10,0
K,v3,0
K,v4,0
K,v5,0
K,v6,0
K,v2,1
K,v7,0
K,v8,1
K,v9,1
J,v8,0
L,v1,0
K,v10,0
L,v2,
