group,variable,value
A,v1,1
A,v3,0
A,v2,0
A,v5,0
A,v4,0
A,v6,1
A,v8,2
A,v10,0
A,v9,0
B,v2,2
B,v1,0
B,v4,0
B,v5,1
B,v3,2
B,v7,0
B,v8,0
B,v10,2
B,v9,1
C,v1,0
A,v7,1
C,v2,0
C,v3,2
C,v5,1
C,v4,0
B,v6,2
C,v9,0
C,v7,1
C,v10,0
C,v8,0
D,v1,0
D,v3,0
D,v2,0
D,v6,2
D,v5,0
D,v8,1
C,v6,1
D,v9,0
D,v10,3
E,v1,3
D,v7,1
D,v4,0
E,v4,2
E,v5,0
E,v3,3
E,v2,1
E,v6,0
E,v9,0
E,v7,0
E,v10,0
F,v2,0
F,v3,3
F,v1,0
F,v4,2
E,v8,0
F,v7,1
F,v5,0
F,v9,1
F,v10,1
F,v8,0
G,v1,0
G,v2,0
G,v4,2
G,v5,3
G,v3,0
G,v8,0
G,v7,0
G,v6,0
G,v10,1
G,v9,1
H,v2,0
H,v3,0
F,v6,0
H,v4,7
H,v5,1
H,v1,1
H,v8,1
H,v6,0
H,v10,2
I,v1,1
H,v9,0
H,v7,1
I,v3,0
I,v2,0
I,v5,0
I,v4,1
I,v8,0
I,v6,0
I,v10,0
I,v7,1
J,v1,0
J,v2,0
I,v9,0
J,v5,1
J,v3,2
J,v6,1
J,v4,0
J,v8,1
J,v10,1
J,v9,1
K,v2,0
K,v3,0
K,v4,0
J,v7,1
K,v5,2
K,v1,0
K,v7,2
K,v8,6
K,v6,2
K,v10,1
L,v2,0
L,v3,0
L,v1,2
K,v9,3
L,v4,3
L,v6,2
L,v5,3
L,v7,0
L,v8,
