group,variable,value
A,v1,0
A,v4,1
A,v3,0
A,v2,1
A,v8,0
A,v5,1
A,v7,0
A,v10,0
A,v9,0
B,v2,0
B,v3,1
B,v1,1
B,v4,0
A,v6,1
B,v5,1
B,v9,0
B,v8,0
B,v7,0
B,v10,1
B,v6,0
C,v3,0
C,v4,8
C,v2,3
C,v1,0
C,v6,3
C,v8,3
C,v9,3
C,v10,0
C,v5,0
C,v7,4
D,v3,2
D,v4,2
D,v2,0
D,v5,0
D,v6,2
D,v7,0
D,v9,0
D,v10,0
D,v8,0
E,v1,1
D,v1,0
E,v4,0
E,v3,0
E,v2,1
E,v6,4
E,v5,2
E,v9,0
E,v10,1
E,v8,1
E,v7,5
F,v2,4
F,v3,1
F,v5,2
F,v1,2
F,v4,3
F,v9,2
F,v8,2
F,v10,4
F,v6,1
G,v2,4
G,v3,0
G,v1,2
G,v5,7
G,v6,0
G,v8,3
G,v4,1
F,v7,3
G,v10,4
H,v1,0
G,v7,3
G,v9,8
H,v4,0
H,v5,2
H,v6,1
H,v7,1
H,v3,0
H,v2,0
H,v10,0
I,v2,1
H,v9,1
I,v1,0
H,v8,2
I,v3,1
I,v5,4
I,v4,2
I,v8,3
I,v7,1
I,v9,3
I,v10,1
J,v1,1
J,v2,0
J,v5,0
J,v3,0
J,v6,0
I,v6,2
J,v8,0
J,v4,0
J,v7,0
J,v10,0
K,v1,3
K,v2,0
K,v4,2
J,v9,0
K,v3,3
K,v6,2
K,v8,5
K,v5,2
K,v10,0
K,v7,1
K,v9,0
L,v3,3
L,v2,1
L,v4,0
L,v1,1
L,v5,0
L,v6,0
L,v7,0
L,v10,0
L,v9,0
M,v2,0
L,v8,0
M,v1,1
M,v4,0
M,v6,0
M,v5,0
M,v8,0
M,v3,2
M,v9,0
M,v7,1
M,v10,1
N,v1,
