group,variable,value
A,v1,0
A,v2,2
A,v3,0
A,v5,0
A,v4,1
A,v6,0
A,v8,0
A,v10,1
B,v1,1
B,v2,4
A,v9,2
B,v3,0
B,v5,2
B,v4,1
B,v7,0
A,v7,0
B,v9,4
B,v10,4
C,v1,3
C,v2,3
C,v3,4
B,v8,6
B,v6,2
C,v5,2
C,v4,8
C,v6,7
C,v8,0
C,v10,2
C,v9,2
C,v7,0
D,v3,2
D,v4,5
D,v2,6
D,v5,4
D,v6,0
D,v1,1
D,v8,3
D,v10,0
E,v1,0
E,v2,1
E,v3,0
D,v9,0
E,v5,0
E,v6,1
E,v7,3
D,v7,1
E,v4,0
E,v10,0
F,v1,1
E,v9,0
F,v2,8
F,v4,0
F,v5,0
E,v8,1
F,v6,1
F,v7,2
F,v10,5
F,v9,1
G,v1,3
F,v3,1
F,v8,1
G,v2,0
G,v4,1
G,v5,1
G,v6,0
G,v3,0
G,v10,0
G,v9,0
G,v7,1
H,v1,2
H,v2,0
G,v8,0
H,v4,1
H,v6,0
H,v7,0
H,v5,0
H,v8,2
H,v10,0
H,v3,0
H,v9,1
I,v1,0
I,v4,1
I,v2,0
I,v3,3
I,v7,0
I,v6,1
I,v5,0
I,v10,3
I,v9,1
J,v2,2
J,v1,0
J,v3,2
I,v8,1
J,v4,0
J,v7,0
J,v6,1
J,v10,2
J,v5,0
K,v1,0
J,v8,0
K,v3,1
K,v2,0
J,v9,3
K,v5,0
K,v4,0
K,v7,8
K,v8,10
K,v9,2
K,v10,3
L,v2,0
K,v6,0
L,v4,1
L,v3,1
L,v1,1
L,v7,0
L,v6,4
L,v9,3
L,v5,0
L,v10,4
L,v8,5
M,v2,6
M,v1,6
M,v4,2
M,v5,6
M,v6,1
M,v7,0
M,v3,2
M,v8,7
M,v10,
M,v9,2
