group,variable,value
A,v1,1
A,v2,0
A,v7,0
A,v6,2
A,v4,3
A,v8,1
A,v9,1
A,v5,2
A,v10,4
B,v1,4
B,v4,1
B,v3,6
B,v2,3
A,v3,2
B,v7,3
B,v5,2
B,v10,0
B,v9,0
C,v1,0
C,v2,1
B,v8,0
C,v4,0
C,v5,6
B,v6,4
C,v3,2
C,v9,0
C,v8,0
C,v10,0
C,v7,1
D,v2,0
D,v3,1
C,v6,5
D,v1,1
D,v6,3
D,v7,2
D,v5,4
D,v8,1
D,v10,3
D,v4,0
D,v9,0
E,v1,2
E,v4,0
E,v5,0
E,v2,0
E,v8,0
E,v7,0
E,v9,0
E,v10,1
E,v6,0
F,v2,2
F,v3,1
E,v3,0
F,v4,4
F,v6,0
F,v8,0
F,v5,3
F,v9,0
F,v10,1
F,v7,0
F,v1,0
G,v1,1
G,v4,1
G,v2,0
G,v6,1
G,v5,1
G,v8,0
G,v9,0
G,v10,0
G,v3,1
H,v2,1
G,v7,1
H,v3,2
H,v1,0
H,v7,0
H,v5,0
H,v8,0
H,v6,0
H,v10,1
H,v9,0
H,v4,0
I,v4,1
I,v2,0
I,v1,2
I,v3,1
I,v6,5
I,v5,2
I,v9,1
I,v7,1
I,v10,0
J,v3,2
J,v1,1
J,v4,6
J,v2,2
J,v5,6
I,v8,8
J,v8,7
J,v7,9
J,v9,2
J,v10,3
K,v2,3
K,v1,1
K,v4,0
J,v6,4
K,v3,1
K,v5,0
K,v7,0
K,v6,0
K,v8,0
K,v10,0
K,v9,1
L,v1,2
L,v2,0
L,v3,1
L,v5,0
L,v7,2
L,v4,0
L,v6,1
L,v9,1
L,v10,0
L,v8,0
M,v1,0
M,v4,0
M,v2,0
M,v3,0
M,v6,
M,v5,0
