group,variable,value
A,v1,0
A,v5,1
A,v3,1
A,v6,2
A,v8,0
A,v9,1
A,v10,1
A,v4,2
B,v1,2
B,v2,1
B,v3,1
B,v4,1
B,v6,1
B,v5,0
B,v9,2
B,v10,2
B,v8,1
A,v7,1
C,v2,3
C,v3,10
C,v4,2
C,v1,8
B,v7,1
C,v6,3
C,v8,3
C,v7,3
C,v10,4
D,v1,5
C,v9,1
C,v5,1
D,v2,6
D,v5,2
D,v6,11
D,v7,2
D,v8,3
D,v9,4
D,v10,7
D,v4,2
E,v2,5
E,v3,9
E,v1,7
E,v4,2
D,v3,6
E,v7,0
E,v8,1
E,v9,1
E,v10,1
E,v5,3
E,v6,0
F,v3,1
F,v2,2
F,v5,1
F,v7,1
F,v1,4
F,v4,0
F,v9,0
F,v8,0
F,v10,0
G,v2,2
F,v6,0
G,v4,4
G,v5,10
G,v6,6
G,v7,5
G,v3,1
G,v1,2
G,v10,1
H,v1,0
G,v9,3
G,v8,5
H,v4,3
H,v5,6
H,v2,1
H,v7,6
H,v3,1
H,v8,1
H,v10,1
I,v1,1
H,v9,3
I,v3,2
H,v6,6
I,v4,1
I,v2,1
I,v5,1
I,v7,2
I,v8,2
I,v10,0
J,v1,1
I,v9,2
I,v6,1
J,v4,0
J,v5,12
J,v2,3
J,v3,4
J,v8,1
J,v10,0
J,v7,2
K,v1,0
J,v9,0
K,v2,0
J,v6,9
K,v3,4
K,v4,1
K,v5,1
K,v8,3
K,v7,1
K,v6,7
K,v10,2
L,v1,9
L,v2,6
K,v9,3
L,v3,3
L,v5,3
L,v7,4
L,v6,7
L,v9,5
L,v10,8
L,v4,5
L,v8,2
M,v1,2
M,v2,8
M,v3,10
M,v4,
