group,variable,value
A,v1,35
A,v4,27
A,v3,25
A,v2,37
A,v5,24
A,v8,30
A,v6,27
A,v10,56
A,v9,36
B,v3,30
B,v2,31
B,v1,30
A,v7,45
B,v4,33
B,v6,28
B,v7,82
B,v9,43
B,v10,32
B,v8,51
B,v5,32
C,v1,25
C,v4,23
C,v5,41
C,v2,20
C,v7,32
C,v6,23
C,v3,23
C,v10,31
D,v1,34
C,v8,32
D,v2,30
D,v4,46
D,v3,31
D,v6,37
D,v5,44
C,v9,26
D,v9,18
D,v10,38
E,v1,33
D,v8,29
D,v7,32
E,v2,28
E,v5,36
E,v6,25
E,v3,44
E,v4,17
E,v7,20
E,v10,28
E,v8,36
F,v2,26
F,v3,29
F,v4,29
E,v9,33
F,v6,26
F,v7,37
F,v5,72
F,v8,42
F,v10,46
G,v1,27
G,v2,82
G,v3,45
F,v1,39
G,v4,48
G,v5,52
G,v7,100
G,v9,35
G,v8,110
F,v9,31
G,v10,34
G,v6,50
H,v3,157
H,v2,28
H,v1,35
H,v6,45
H,v8,54
H,v7,29
H,v9,38
H,v10,42
H,v4,31
I,v1,43
I,v2,43
I,v3,81
I,v5,27
I,v7,26
H,v5,55
I,v9,44
I,v4,78
I,v8,30
I,v6,23
I,v10,33
J,v1,33
J,v4,66
J,v3,33
J,v6,76
J,v2,36
J,v5,34
J,v9,37
J,v10,33
K,v1,33
K,v2,38
J,v7,36
J,v8,33
K,v5,36
K,v3,38
K,v7,42
K,v6,34
K,v8,38
K,v9,36
K,v10,35
L,v2,41
L,v1,34
L,v4,30
L,v3,35
K,v4,37
L,v5,47
L,v6,39
L,v8,45
L,v9,28
L,v7,53
M,v1,102
M,v2,32
L,v10,8
M,v3,26
M,v4,38
M,v7,40
M,v5,40
M,v8,29
M,v9,35
M,v10,33
M,v6,32
N,v1,20
N,v3,
N,v2,33
