group,variable,value
A,v3,0
A,v2,1
A,v4,1
A,v5,1
A,v8,2
A,v7,1
A,v9,0
A,v10,4
B,v3,2
B,v2,0
A,v6,0
B,v1,0
B,v7,0
B,v5,1
B,v8,0
B,v6,0
B,v10,2
C,v1,0
B,v9,1
B,v4,0
C,v4,2
C,v3,0
C,v5,0
C,v7,1
C,v8,1
C,v6,0
C,v10,3
C,v9,0
D,v1,0
D,v3,0
D,v4,1
D,v2,0
C,v2,0
D,v5,1
D,v8,1
D,v6,0
D,v9,0
D,v10,0
D,v7,2
E,v1,0
E,v4,4
E,v5,5
E,v3,1
E,v6,1
E,v8,3
E,v7,0
E,v10,4
F,v1,2
F,v2,3
E,v9,3
E,v2,0
F,v5,3
F,v3,7
F,v4,1
F,v8,0
F,v9,0
F,v10,1
F,v6,0
F,v7,0
G,v1,0
G,v3,1
G,v5,1
G,v6,0
G,v4,5
G,v2,1
G,v8,3
G,v10,2
G,v7,1
H,v1,1
H,v3,3
H,v4,1
G,v9,0
H,v5,3
H,v7,3
H,v2,0
H,v6,3
H,v10,1
I,v1,2
I,v2,0
H,v9,0
I,v4,2
H,v8,0
I,v3,3
I,v6,5
I,v5,0
I,v9,2
I,v8,3
I,v7,3
I,v10,1
J,v3,2
J,v1,1
J,v5,1
J,v2,3
J,v6,4
J,v9,4
J,v8,1
J,v7,4
J,v10,6
K,v1,3
K,v2,7
J,v4,1
K,v5,2
K,v3,2
K,v4,0
K,v7,0
K,v6,0
K,v10,14
K,v9,5
L,v1,8
L,v2,6
L,v4,0
L,v5,3
K,v8,1
L,v3,5
L,v6,3
L,v8,0
L,v7,0
L,v9,2
M,v1,
L,v10,3
