group,variable,value
A,v1,0
A,v2,1
A,v3,1
A,v5,0
A,v4,1
A,v6,0
A,v10,1
A,v8,1
B,v2,0
A,v9,0
A,v7,1
B,v1,0
B,v3,1
B,v6,0
B,v7,0
B,v4,2
B,v8,0
B,v10,1
C,v1,0
C,v2,0
B,v5,3
C,v4,1
B,v9,2
C,v5,0
C,v7,0
C,v3,0
C,v8,3
C,v10,3
D,v1,2
C,v9,2
D,v2,0
D,v4,4
D,v5,1
C,v6,1
D,v7,0
D,v3,2
D,v6,5
D,v10,0
E,v1,1
D,v8,1
D,v9,3
E,v4,0
E,v5,0
E,v2,0
E,v6,1
E,v8,3
E,v9,3
E,v10,0
E,v7,1
F,v1,5
F,v2,0
F,v4,4
E,v3,0
F,v3,1
F,v7,3
F,v6,4
F,v9,5
F,v10,4
F,v5,3
F,v8,5
G,v2,8
G,v4,2
G,v3,2
G,v5,8
G,v1,2
G,v8,2
G,v9,6
H,v1,0
G,v10,3
G,v7,6
H,v3,4
H,v6,0
H,v2,4
H,v4,2
G,v6,2
H,v9,0
H,v8,2
H,v10,1
H,v5,2
I,v1,0
I,v3,0
I,v4,0
I,v2,1
H,v7,1
I,v6,0
I,v5,2
I,v8,2
I,v10,5
I,v9,0
I,v7,0
J,v2,1
J,v3,5
J,v5,8
J,v6,8
J,v1,4
J,v7,2
J,v8,1
J,v4,4
J,v9,4
J,v10,3
K,v2,4
K,v3,5
K,v1,2
K,v5,2
K,v7,8
K,v6,10
K,v8,5
K,v4,0
K,v10,4
L,v2,2
K,v9,2
L,v4,2
L,v1,0
L,v3,2
L,v6,2
L,v7,0
L,v9,0
L,v10,1
L,v8,0
M,v2,1
M,v3,3
L,v5,1
M,v1,2
M,v5,0
M,v6,0
M,v7,0
M,v9,0
M,v4,0
N,v2,3
M,v10,1
N,v3,1
N,v1,0
M,v8,1
N,v6,0
N,v4,0
N,v5,2
N,v7,0
N,v8,
