group,variable,value
A,v1,1
A,v2,0
A,v3,0
A,v6,0
A,v7,2
A,v4,1
A,v9,2
A,v10,0
A,v5,0
B,v2,0
B,v3,1
A,v8,0
B,v5,0
B,v6,0
B,v4,1
B,v7,0
B,v9,1
B,v10,2
B,v1,0
B,v8,0
C,v3,2
C,v4,1
C,v5,1
C,v6,8
C,v7,4
C,v2,5
C,v8,2
C,v10,4
D,v1,1
C,v9,1
C,v1,3
D,v2,5
D,v5,2
D,v4,1
D,v3,4
D,v8,10
D,v9,11
D,v10,3
E,v1,2
E,v2,4
E,v3,0
D,v6,1
D,v7,4
E,v6,0
E,v4,0
E,v8,1
E,v9,0
E,v10,1
F,v1,1
E,v5,0
F,v3,0
E,v7,2
F,v4,0
F,v6,0
F,v2,1
F,v9,3
F,v8,0
F,v10,2
F,v7,0
G,v2,3
G,v3,0
G,v4,0
G,v1,0
G,v5,0
G,v8,0
G,v9,1
G,v10,0
F,v5,0
H,v1,1
H,v2,0
H,v3,0
G,v7,1
H,v4,3
H,v7,0
H,v6,0
H,v5,1
G,v6,0
H,v8,2
H,v10,0
I,v2,0
H,v9,1
I,v3,0
I,v4,0
I,v5,1
I,v1,2
I,v8,0
I,v6,4
I,v10,1
I,v7,7
J,v2,4
J,v1,2
J,v4,5
I,v9,0
J,v5,10
J,v6,2
J,v3,4
J,v7,8
J,v9,2
J,v10,4
K,v2,1
K,v4,4
K,v1,4
J,v8,5
K,v6,1
K,v3,3
K,v7,2
K,v5,6
K,v8,1
K,v10,2
L,v1,1
K,v9,3
L,v2,0
L,v3,
