group,variable,value
A,v1,34
A,v2,30
A,v3,28
A,v4,26
A,v6,48
A,v7,74
A,v5,39
A,v8,37
A,v9,18
A,v10,20
B,v1,30
B,v5,54
B,v6,34
B,v4,26
B,v7,25
B,v9,39
B,v10,24
B,v8,35
C,v1,21
B,v2,30
B,v3,47
C,v2,21
C,v3,27
C,v5,35
C,v6,29
C,v8,48
C,v7,33
C,v4,24
C,v10,49
C,v9,30
D,v2,28
D,v4,65
D,v6,52
D,v1,26
D,v5,26
D,v7,29
D,v3,38
D,v9,36
D,v10,28
E,v1,50
E,v3,68
D,v8,24
E,v4,25
E,v5,32
E,v7,16
E,v2,53
E,v8,37
E,v10,48
F,v1,23
F,v2,27
E,v9,22
E,v6,26
F,v5,30
F,v3,46
F,v4,35
F,v6,19
F,v9,39
F,v7,24
F,v10,29
F,v8,32
G,v1,41
G,v3,41
G,v6,36
G,v4,26
G,v2,29
G,v7,23
G,v5,36
G,v10,36
H,v2,23
H,v1,25
G,v8,51
G,v9,32
H,v5,36
H,v6,32
H,v3,40
H,v8,26
H,v4,20
H,v10,40
H,v7,30
I,v2,52
I,v3,28
H,v9,29
I,v1,37
I,v6,29
I,v7,39
I,v5,30
I,v4,37
I,v8,27
I,v9,24
J,v2,20
I,v10,38
J,v4,27
J,v3,32
J,v5,24
J,v1,51
J,v6,22
J,v10,22
J,v8,19
J,v7,39
K,v2,25
J,v9,28
K,v1,43
K,v6,23
K,v4,49
K,v5,33
K,v3,32
K,v8,40
K,v9,26
K,v10,25
K,v7,27
L,v3,34
L,v2,42
L,v5,25
L,v6,26
L,v4,27
L,v7,36
L,v1,31
L,v9,23
L,v10,36
L,v8,48
M,v3,47
M,v1,26
M,v4,50
M,v2,19
M,v5,30
M,v8,48
M,v7,66
M,v9,29
M,v6,24
M,v10,22
N,v1,25
N,v2,
