group,variable,value
A,v2,27
A,v4,54
A,v3,33
A,v5,36
A,v7,30
A,v6,35
A,v8,25
A,v9,33
A,v10,28
A,v1,37
B,v1,50
B,v2,65
B,v4,42
B,v3,49
B,v6,30
B,v7,29
B,v5,70
B,v9,40
B,v10,27
C,v1,33
C,v2,32
C,v3,38
C,v5,26
C,v4,72
C,v7,26
C,v6,23
C,v8,24
C,v10,45
C,v9,27
D,v1,25
B,v8,47
D,v3,22
D,v2,27
D,v5,46
D,v4,32
D,v6,39
D,v10,21
D,v8,38
E,v1,26
E,v2,25
E,v3,35
D,v9,59
D,v7,47
E,v4,23
E,v6,38
E,v5,19
E,v7,27
F,v1,33
E,v10,38
E,v9,67
F,v2,24
F,v3,24
E,v8,37
F,v6,55
F,v7,35
F,v8,39
F,v9,27
F,v10,22
F,v5,32
G,v2,31
G,v3,29
G,v4,41
G,v5,32
G,v1,40
F,v4,24
G,v7,34
G,v6,41
G,v10,33
H,v1,30
G,v9,21
H,v2,26
G,v8,23
H,v5,59
H,v3,27
H,v4,42
H,v8,30
H,v9,40
H,v10,37
I,v1,56
H,v6,36
H,v7,28
I,v2,10
I,v4,62
I,v3,31
I,v5,23
I,v9,25
I,v8,22
I,v7,47
I,v6,16
J,v1,44
I,v10,56
J,v4,20
J,v3,53
J,v6,25
J,v7,32
J,v5,21
J,v9,34
J,v2,40
J,v10,29
K,v1,26
J,v8,30
K,v4,57
K,v2,27
K,v3,32
K,v6,37
K,v5,39
K,v8,76
K,v9,34
K,v10,40
L,v2,33
K,v7,38
L,v1,40
L,v3,23
L,v5,77
L,v6,
L,v4,47
