group,variable,value
A,v1,34
A,v3,33
A,v4,44
A,v5,48
A,v2,25
A,v7,41
A,v8,24
A,v10,70
A,v9,53
B,v2,48
A,v6,28
B,v3,37
B,v5,111
B,v6,64
B,v4,18
B,v7,33
B,v1,20
B,v10,51
C,v1,22
B,v8,35
C,v3,18
C,v4,22
C,v2,25
B,v9,32
C,v7,23
C,v5,18
C,v8,25
C,v10,48
C,v6,55
C,v9,58
D,v2,23
D,v4,28
D,v5,34
D,v1,30
D,v3,49
D,v8,24
D,v7,28
D,v10,31
E,v1,19
E,v2,32
D,v9,36
E,v3,37
E,v5,34
E,v6,24
E,v4,48
D,v6,29
E,v9,29
E,v10,37
E,v8,40
F,v2,26
F,v3,33
E,v7,17
F,v1,32
F,v4,55
F,v5,23
F,v8,30
F,v9,23
F,v7,31
F,v10,20
G,v2,24
G,v3,24
G,v1,47
F,v6,25
G,v6,40
G,v7,34
G,v8,48
G,v10,27
G,v5,23
G,v9,52
H,v1,38
H,v3,36
H,v4,15
H,v2,32
G,v4,23
H,v6,51
H,v7,76
H,v5,26
H,v10,20
I,v1,26
I,v2,5
H,v8,25
H,v9,30
I,v5,33
I,v6,31
I,v4,21
I,v8,24
I,v3,36
I,v9,16
I,v7,64
J,v1,20
I,v10,21
J,v3,25
J,v4,24
J,v6,22
J,v2,23
J,v7,45
J,v5,23
J,v9,30
J,v10,11
J,v8,25
K,v2,26
K,v1,24
K,v4,40
K,v5,20
K,v7,22
K,v6,28
K,v8,30
K,v3,44
K,v10,38
K,v9,45
L,v3,16
L,v2,30
L,v1,26
L,v4,31
L,v6,41
L,v8,45
L,v5,44
L,v10,37
L,v7,43
L,v9,31
M,v1,35
M,v4,30
M,v3,29
M,v5,32
M,v8,50
M,v6,35
M,v9,46
M,v2,28
M,v10,25
N,v1,23
M,v7,70
N,v2,40
N,v5,38
N,v3,50
N,v4,74
N,v7,54
N,v6,24
N,v9,45
N,v10,28
N,v8,30
O,v1,36
O,v3,67
O,v4,22
O,v2,28
O,v5,41
O,v6,
