group,variable,value
A,v2,2
A,v5,1
A,v6,2
A,v4,0
A,v3,1
A,v9,0
A,v10,2
A,v7,2
A,v8,0
B,v3,0
B,v2,0
B,v5,3
B,v6,2
B,v4,3
B,v7,0
B,v9,1
B,v10,2
B,v1,1
C,v1,1
B,v8,0
C,v4,1
C,v3,0
C,v6,0
C,v7,1
C,v5,1
C,v2,2
C,v9,2
C,v10,0
D,v1,0
D,v3,0
D,v4,0
D,v5,1
C,v8,0
D,v6,0
D,v7,0
D,v8,0
D,v9,0
E,v1,1
D,v10,0
E,v3,1
E,v4,3
E,v2,2
D,v2,0
E,v6,2
E,v7,2
E,v8,1
E,v10,5
F,v1,2
E,v5,1
E,v9,0
F,v4,0
F,v5,0
F,v3,0
F,v7,0
F,v8,1
F,v2,2
F,v10,6
G,v1,5
F,v9,5
G,v2,1
G,v3,0
F,v6,1
G,v6,0
G,v7,1
G,v4,2
G,v8,1
G,v10,0
H,v2,0
H,v1,2
G,v5,2
H,v3,0
H,v5,2
G,v9,0
H,v6,6
H,v7,3
H,v9,3
H,v10,0
H,v4,0
I,v2,0
I,v3,1
I,v1,5
H,v8,2
I,v4,3
I,v7,0
I,v5,1
I,v9,2
I,v10,1
I,v6,0
J,v2,2
I,v8,3
J,v3,0
J,v4,5
J,v7,6
J,v1,1
J,v5,3
J,v6,5
J,v9,1
J,v10,0
K,v2,0
J,v8,3
K,v1,0
K,v3,1
K,v4,0
K,v6,0
K,v5,1
K,v7,1
K,v10,0
K,v8,0
L,v1,0
K,v9,0
L,v3,1
L,v4,5
L,v2,2
L,v8,1
L,v6,0
L,v7,3
L,v10,0
L,v9,3
M,v1,0
L,v5,1
M,v2,1
M,v5,0
M,v4,0
M,v7,0
M,v3,0
M,v9,1
M,v10,0
N,v1,0
M,v6,0
N,v3,6
M,v8,0
N,v5,2
N,v4,2
N,v6,0
N,v2,0
N,v9,1
N,v8,5
N,v10,4
O,v2,1
O,v1,0
O,v4,0
N,v7,3
O,v5,1
O,v6,0
O,v7,1
O,v9,0
O,v3,0
O,v10,0
P,v2,2
O,v8,0
P,v3,3
P,v1,0
P,v5,0
P,v6,0
P,v4,0
P,v8,1
P,v7,1
P,v9,0
P,v10,1
R,v1,0
R,v2,
