group,variable,value
A,v1,2
A,v4,4
A,v5,0
A,v6,0
A,v7,0
A,v8,2
A,v10,2
A,v9,1
A,v2,2
B,v1,2
B,v5,0
B,v3,1
B,v2,2
A,v3,2
B,v6,3
B,v8,2
B,v4,1
B,v10,0
B,v9,1
C,v2,1
C,v4,4
B,v7,0
C,v1,1
C,v6,0
C,v8,5
C,v7,1
C,v3,0
C,v10,2
D,v2,1
D,v3,5
C,v5,0
C,v9,4
D,v5,10
D,v6,10
D,v7,7
D,v4,5
D,v8,3
D,v10,6
E,v1,3
E,v2,2
E,v3,4
E,v5,4
E,v4,3
E,v6,3
E,v8,1
E,v9,3
E,v7,0
E,v10,1
F,v1,1
F,v2,0
F,v3,0
F,v4,4
F,v6,0
F,v5,1
F,v7,1
F,v8,2
F,v9,2
F,v10,5
G,v1,5
G,v2,3
G,v3,5
G,v4,9
G,v6,8
G,v5,12
G,v7,4
G,v8,2
G,v9,1
G,v10,2
H,v2,1
H,v1,1
D,v1,1
H,v3,9
H,v4,1
H,v6,6
H,v7,8
H,v8,1
H,v9,3
H,v10,2
I,v1,5
I,v2,1
I,v3,0
I,v4,4
D,v9,0
H,v5,1
I,v6,0
I,v7,0
I,v8,1
I,v9,0
I,v10,1
I,v5,1
J,v2,3
J,v3,0
J,v4,1
J,v5,0
J,v6,2
J,v1,0
J,v7,2
J,v8,3
J,v9,1
J,v10,1
K,v2,1
K,v4,0
K,v5,1
K,v6,0
K,v7,1
K,v8,2
K,v9,0
K,v10,0
L,v1,1
L,v2,0
L,v3,0
L,v4,1
L,v5,0
L,v6,1
L,v8,1
L,v7,0
L,v9,2
L,v10,2
M,v1,3
M,v3,6
M,v2,2
M,v4,8
M,v6,6
M,v5,1
M,v7,0
K,v3,2
M,v8,
K,v1,1
