group,variable,value
A,v2,0
A,v4,0
A,v3,6
A,v6,0
A,v5,4
A,v9,0
A,v7,4
A,v10,0
A,v8,1
B,v2,2
B,v4,2
B,v3,3
B,v5,1
B,v7,1
B,v1,1
B,v6,4
B,v10,0
B,v8,1
C,v2,4
C,v3,3
C,v4,0
C,v6,0
C,v5,2
C,v1,0
C,v7,0
C,v8,2
C,v9,6
C,v10,4
D,v1,11
D,v2,8
B,v9,2
D,v3,6
D,v4,1
D,v6,0
D,v8,3
D,v10,0
E,v1,1
D,v9,0
E,v2,2
E,v3,0
D,v7,1
E,v5,3
E,v6,7
E,v4,1
E,v8,3
E,v7,2
E,v10,6
D,v5,5
E,v9,1
F,v1,10
F,v4,3
F,v5,2
F,v2,2
F,v3,2
F,v7,3
F,v6,1
F,v10,1
G,v1,1
F,v8,6
G,v2,5
G,v3,2
G,v5,6
G,v4,3
F,v9,4
G,v8,1
G,v9,0
G,v10,0
H,v1,1
H,v2,4
G,v6,4
H,v4,1
H,v3,6
H,v6,4
H,v7,5
H,v8,0
G,v7,4
H,v10,2
I,v1,3
H,v5,0
I,v2,3
I,v4,2
H,v9,0
I,v3,5
I,v5,0
I,v6,0
I,v7,3
I,v8,4
I,v9,8
I,v10,4
J,v1,
