group,variable,value
A,v1,1
A,v5,0
A,v2,2
A,v4,0
A,v7,0
A,v8,3
A,v3,2
A,v6,1
A,v10,0
B,v2,2
B,v3,1
B,v4,1
B,v1,1
B,v5,0
B,v7,0
B,v8,1
A,v9,0
B,v10,1
C,v1,1
C,v2,1
B,v6,2
C,v4,4
C,v5,4
C,v6,1
C,v7,2
B,v9,0
C,v10,0
C,v8,1
D,v1,0
D,v2,0
C,v3,0
C,v9,2
D,v5,0
D,v3,0
D,v4,0
D,v6,2
D,v9,2
D,v7,8
D,v10,8
E,v2,4
E,v3,2
E,v1,7
E,v4,4
E,v6,5
E,v7,2
E,v5,5
D,v8,2
F,v1,4
E,v10,1
E,v8,2
E,v9,5
F,v4,7
F,v5,2
F,v6,1
F,v2,9
F,v3,4
F,v8,2
F,v10,0
G,v2,0
G,v1,0
F,v7,0
F,v9,1
G,v6,3
G,v3,0
G,v5,3
G,v8,4
G,v9,6
G,v10,8
H,v1,1
H,v2,2
G,v4,1
H,v3,0
H,v6,3
G,v7,0
H,v7,1
H,v5,1
H,v9,2
H,v4,0
H,v10,4
I,v2,0
I,v3,1
H,v8,0
I,v1,0
I,v4,1
I,v6,1
I,v5,0
I,v9,6
I,v7,0
I,v10,6
J,v2,0
J,v1,1
J,v4,0
I,v8,1
J,v3,2
J,v5,0
J,v7,1
J,v8,0
J,v6,0
J,v10,2
J,v9,0
K,v3,1
K,v2,0
K,v5,1
K,v4,0
K,v1,0
K,v7,1
K,v8,0
K,v9,2
K,v10,1
K,v6,1
L,v1,2
L,v3,3
L,v2,3
L,v6,0
L,v4,1
L,v8,0
L,v9,1
L,v10,2
L,v7,1
M,v1,1
M,v3,3
M,v4,2
L,v5,0
M,v7,0
M,v6,1
M,v8,0
M,v5,1
M,v10,0
N,v1,1
M,v2,1
N,v2,0
M,v9,1
N,v3,1
N,v4,0
N,v6,0
N,v7,
N,v5,1
