group,variable,value
A,v1,0
A,v2,4
A,v3,1
A,v5,0
A,v7,2
A,v8,6
A,v9,1
A,v10,4
B,v1,9
B,v2,3
A,v4,0
B,v3,6
B,v6,0
B,v5,2
A,v6,0
B,v7,0
B,v10,0
B,v8,0
C,v1,0
B,v4,5
C,v2,0
C,v5,0
C,v4,1
B,v9,3
C,v7,0
C,v8,0
C,v10,1
C,v6,0
C,v9,3
D,v2,0
D,v1,0
D,v4,1
D,v5,6
D,v3,1
C,v3,1
D,v8,0
D,v9,0
D,v10,0
D,v6,4
D,v7,3
E,v3,1
E,v4,0
E,v2,1
E,v1,0
E,v8,0
E,v6,5
E,v7,0
E,v10,1
F,v1,1
F,v2,3
E,v9,1
E,v5,5
F,v5,1
F,v7,2
F,v3,2
F,v4,0
F,v9,0
F,v10,1
F,v8,0
F,v6,0
G,v2,0
G,v1,1
G,v5,2
G,v6,3
G,v4,1
G,v7,0
G,v9,2
G,v10,1
H,v1,1
G,v8,1
H,v3,0
H,v4,0
G,v3,2
H,v5,1
H,v7,2
H,v8,1
H,v6,1
H,v10,1
I,v1,0
H,v2,1
I,v2,0
H,v9,3
I,v5,
I,v3,1
I,v4,0
