group,variable,value
A,v1,24
A,v3,28
A,v2,19
A,v4,27
A,v6,19
A,v8,25
A,v9,23
A,v10,24
A,v7,24
A,v5,22
B,v3,21
B,v2,31
B,v1,26
B,v6,19
B,v7,22
B,v5,54
B,v8,16
B,v10,23
C,v1,23
C,v2,32
B,v9,22
B,v4,40
C,v5,27
C,v6,19
C,v3,27
C,v7,38
C,v4,24
C,v10,24
D,v2,28
C,v9,29
D,v1,21
D,v4,28
C,v8,43
D,v3,17
D,v7,38
D,v8,34
D,v9,33
D,v10,38
D,v6,26
D,v5,21
E,v3,32
E,v4,22
E,v1,30
E,v2,58
E,v7,22
E,v8,24
E,v6,41
E,v10,31
F,v1,23
E,v5,38
F,v2,22
F,v4,31
F,v6,37
F,v3,27
F,v5,20
F,v7,29
F,v10,21
F,v9,19
G,v1,26
G,v2,35
F,v8,38
G,v3,37
G,v4,25
G,v6,30
G,v7,25
G,v8,25
G,v5,22
G,v10,48
H,v1,41
H,v2,30
E,v9,23
H,v4,35
H,v5,22
G,v9,32
H,v3,19
H,v8,30
H,v6,31
H,v10,26
I,v1,20
H,v9,36
H,v7,49
I,v2,21
I,v3,35
I,v5,28
I,v7,52
I,v8,24
I,v9,24
I,v10,28
I,v4,52
I,v6,17
J,v2,18
J,v1,21
J,v5,28
J,v4,40
J,v7,26
J,v8,29
J,v6,25
J,v10,38
J,v9,26
K,v2,23
K,v1,31
K,v4,30
J,v3,25
K,v3,26
K,v5,27
K,v8,36
K,v7,33
K,v10,63
K,v9,45
L,v1,21
K,v6,26
L,v2,29
L,v3,40
L,v4,17
L,v5,
