group,variable,value
A,v3,52
A,v2,30
A,v1,72
A,v4,45
A,v5,22
A,v6,32
A,v8,22
A,v10,32
A,v7,28
B,v2,18
A,v9,30
B,v1,33
B,v5,25
B,v7,32
B,v3,48
B,v6,20
B,v10,25
B,v9,35
B,v4,28
C,v1,36
C,v2,40
B,v8,24
C,v3,26
C,v4,38
C,v7,28
C,v9,14
C,v5,36
C,v8,17
C,v10,31
C,v6,23
D,v1,23
D,v3,27
D,v4,17
D,v2,40
D,v6,23
D,v5,50
D,v8,28
D,v10,20
D,v9,16
E,v1,24
E,v2,37
E,v3,34
D,v7,37
E,v6,21
E,v4,34
E,v5,48
E,v7,33
E,v10,48
E,v9,39
F,v2,53
F,v3,88
F,v4,29
F,v1,26
F,v5,26
F,v7,30
F,v6,33
E,v8,23
F,v10,20
G,v3,29
F,v8,32
G,v2,26
G,v4,32
G,v1,18
G,v5,32
G,v7,29
G,v6,28
G,v9,49
G,v8,52
G,v10,43
H,v2,22
H,v3,22
F,v9,24
H,v1,26
H,v5,23
H,v6,28
H,v8,20
H,v4,22
H,v10,21
H,v7,19
I,v1,23
H,v9,26
I,v4,80
I,v3,37
I,v5,38
I,v2,25
I,v6,36
I,v8,26
I,v9,28
I,v7,20
J,v1,24
I,v10,17
J,v4,20
J,v3,18
J,v2,40
J,v8,52
J,v6,50
J,v7,21
J,v5,38
K,v1,40
K,v3,26
K,v2,34
K,v4,24
J,v10,29
K,v7,18
K,v8,18
K,v5,28
K,v9,19
K,v6,30
L,v1,22
K,v10,20
L,v3,21
L,v2,39
L,v7,21
L,v4,32
L,v6,24
L,v5,33
J,v9,36
L,v10,31
L,v9,36
M,v1,26
L,v8,27
M,v2,41
M,v3,
