group,variable,value
A,v1,0
A,v3,4
A,v2,0
A,v4,2
A,v7,2
A,v8,1
A,v5,1
A,v10,3
A,v9,1
B,v2,0
A,v6,0
B,v1,1
B,v5,2
B,v6,0
B,v7,2
B,v3,0
B,v8,1
B,v10,1
B,v9,0
C,v1,1
C,v4,0
B,v4,0
C,v2,0
C,v7,1
C,v6,3
C,v3,0
C,v8,5
C,v9,1
C,v10,2
D,v2,3
D,v3,1
C,v5,4
D,v1,1
D,v4,3
D,v6,2
D,v8,2
D,v9,1
D,v10,3
D,v5,0
E,v2,1
E,v3,1
E,v1,0
D,v7,1
E,v6,5
E,v4,0
E,v5,0
E,v10,0
F,v1,1
F,v2,0
E,v8,1
E,v7,4
F,v5,2
F,v4,3
F,v3,2
F,v6,4
F,v7,1
E,v9,1
F,v8,1
F,v10,3
G,v2,2
G,v3,2
G,v1,2
G,v4,2
G,v6,10
G,v7,5
G,v9,2
F,v9,3
G,v10,7
G,v5,9
G,v8,2
H,v1,7
H,v3,1
H,v2,7
H,v6,0
H,v7,0
H,v5,1
H,v8,2
H,v4,1
H,v10,0
I,v2,0
I,v1,1
I,v3,0
I,v4,2
H,v9,1
I,v5,0
I,v6,0
I,v9,1
I,v7,1
I,v10,2
J,v2,1
J,v1,1
I,v8,0
J,v3,0
J,v5,0
J,v6,2
J,v8,4
J,v4,1
J,v10,0
J,v9,0
K,v2,0
K,v1,3
J,v7,1
K,v3,1
K,v6,4
K,v5,0
K,v4,0
K,v7,5
K,v8,3
K,v10,3
L,v1,8
L,v3,0
L,v4,0
L,v2,2
L,v6,0
L,v7,0
K,v9,2
L,v8,0
L,v9,0
M,v1,0
L,v10,0
M,v3,0
L,v5,0
M,v2,1
M,v4,0
M,v5,0
M,v7,0
M,v9,0
M,v10,5
M,v6,0
N,v1,1
M,v8,1
N,v4,2
N,v3,2
N,v5,0
N,v8,0
N,v6,1
N,v2,1
N,v7,2
O,v1,1
N,v10,5
O,v3,1
N,v9,0
O,v2,1
O,v4,2
O,v5,1
O,v7,0
O,v6,4
O,v8,
