group,variable,value
A,v3,36
A,v6,29
A,v5,30
A,v1,38
A,v8,28
A,v10,51
A,v7,36
A,v9,40
B,v2,20
B,v1,42
A,v4,49
B,v5,39
B,v6,26
B,v4,16
B,v3,28
B,v9,28
B,v10,26
C,v1,29
B,v7,20
B,v8,18
C,v4,22
C,v2,22
C,v6,22
C,v7,24
C,v3,35
C,v5,31
C,v10,28
D,v1,20
C,v8,41
C,v9,47
D,v4,26
D,v5,37
D,v6,25
D,v2,26
D,v3,21
D,v9,24
D,v10,24
D,v7,25
E,v2,18
E,v3,23
E,v1,29
E,v5,34
E,v6,25
E,v4,18
D,v8,30
E,v9,39
E,v10,35
E,v8,58
F,v2,19
F,v4,37
E,v7,27
F,v1,22
F,v5,24
F,v7,24
F,v8,38
F,v3,40
F,v10,33
G,v1,26
G,v2,22
G,v3,36
F,v9,27
F,v6,27
G,v5,32
G,v6,14
G,v4,49
G,v9,20
G,v10,37
G,v8,22
H,v2,31
H,v3,25
G,v7,14
H,v1,42
H,v6,57
H,v8,44
H,v5,34
H,v9,24
H,v10,27
H,v7,40
I,v2,27
I,v3,29
H,v4,27
I,v1,21
I,v6,24
I,v4,17
I,v8,18
I,v9,13
I,v10,25
I,v7,19
I,v5,17
J,v2,38
J,v1,37
J,v5,32
J,v4,30
J,v6,23
J,v3,22
J,v7,21
J,v8,18
J,v10,24
K,v2,25
J,v9,24
K,v4,28
K,v1,31
K,v6,24
K,v7,25
K,v5,26
K,v9,57
K,v10,49
K,v3,59
L,v1,19
L,v3,19
L,v2,20
L,v4,23
L,v5,31
L,v6,29
L,v8,149
L,v9,31
K,v8,78
L,v10,20
L,v7,29
M,v3,30
M,v1,19
M,v5,27
M,v7,27
M,v4,22
M,v6,38
M,v2,43
M,v10,28
M,v8,21
N,v2,26
M,v9,40
N,v1,24
N,v6,33
N,v4,19
N,v7,17
N,v5,32
N,v10,19
N,v3,50
N,v9,37
N,v8,24
O,v3,27
O,v1,33
O,v2,26
O,v4,16
O,v5,20
O,v6,27
O,v9,21
O,v7,36
P,v1,21
O,v10,22
P,v3,33
P,v4,51
P,v2,28
P,v6,16
O,v8,28
P,v7,18
P,v9,48
P,v8,30
P,v5,30
P,v10,80
R,v1,56
R,v2,
