group,variable,value
A,v1,0
A,v2,1
A,v3,0
A,v4,0
A,v5,0
A,v6,0
A,v7,0
A,v10,0
A,v9,0
B,v2,0
B,v3,0
B,v1,0
B,v4,0
B,v6,1
B,v5,1
B,v7,0
B,v10,1
B,v9,1
A,v8,0
B,v8,1
C,v1,0
C,v4,0
C,v2,2
C,v6,0
C,v3,3
C,v8,1
C,v9,0
D,v1,0
C,v10,0
C,v5,1
D,v2,0
D,v4,4
D,v3,0
C,v7,0
D,v7,0
D,v8,0
D,v6,4
D,v10,1
D,v9,0
E,v1,1
E,v3,3
E,v4,6
E,v2,2
E,v5,4
E,v7,0
E,v8,1
D,v5,3
E,v10,0
F,v1,0
F,v2,1
E,v9,0
E,v6,1
F,v5,0
F,v6,0
F,v3,0
F,v4,0
F,v9,3
F,v7,1
F,v10,0
G,v1,1
G,v2,1
G,v4,0
G,v3,0
G,v5,0
G,v6,2
G,v7,0
F,v8,3
G,v10,3
G,v8,4
G,v9,3
H,v1,8
H,v4,0
H,v5,6
H,v2,0
H,v3,1
H,v9,5
H,v8,1
H,v6,1
H,v10,1
I,v2,1
I,v3,1
H,v7,2
I,v1,0
I,v5,5
I,v4,3
I,v8,6
I,v7,6
J,v1,6
I,v9,3
I,v10,10
J,v2,7
J,v4,0
J,v3,9
J,v6,7
J,v5,1
J,v8,4
I,v6,3
J,v10,1
J,v9,1
J,v7,5
K,v3,3
K,v1,1
K,v2,0
K,v6,0
K,v5,1
K,v4,2
K,v7,
