group,variable,value
A,v1,1
A,v3,1
A,v2,1
A,v6,0
A,v4,0
A,v5,1
A,v7,3
B,v1,1
A,v10,0
A,v8,3
A,v9,0
B,v4,1
B,v2,2
B,v3,1
B,v5,2
B,v7,2
B,v6,5
B,v10,3
C,v1,2
B,v8,4
B,v9,4
C,v3,7
C,v2,0
C,v6,6
C,v8,0
C,v5,2
C,v9,4
C,v10,3
C,v7,1
C,v4,3
D,v1,3
D,v2,1
D,v5,2
D,v6,1
D,v7,2
D,v9,1
D,v3,0
D,v10,6
E,v1,1
E,v2,1
D,v8,3
D,v4,3
E,v4,2
E,v5,0
E,v6,1
E,v7,1
E,v8,1
E,v10,1
F,v1,3
E,v9,1
F,v2,2
E,v3,2
F,v5,1
F,v6,0
F,v3,1
F,v4,0
F,v7,1
F,v10,0
G,v1,1
F,v9,1
F,v8,0
G,v2,5
G,v5,4
G,v7,5
G,v3,9
G,v8,1
G,v6,3
G,v4,6
G,v10,3
G,v9,1
H,v1,5
H,v3,3
H,v7,3
H,v6,1
H,v2,9
H,v4,6
H,v10,3
H,v9,7
H,v8,0
H,v5,1
I,v3,1
I,v1,6
I,v2,0
I,v5,10
I,v4,2
I,v7,10
I,v6,9
I,v10,6
I,v8,1
J,v1,3
I,v9,6
J,v4,5
J,v2,4
J,v6,3
J,v5,5
J,v7,5
J,v3,1
J,v10,7
K,v1,6
J,v9,9
J,v8,7
K,v2,3
K,v4,1
K,v5,0
K,v6,0
K,v8,0
K,v9,1
K,v7,4
K,v10,1
L,v2,3
L,v1,0
L,v3,0
L,v4,3
L,v6,0
L,v5,3
L,v7,1
K,v3,1
L,v10,1
L,v8,4
L,v9,0
M,v3,2
M,v5,2
M,v1,2
M,v6,0
M,v7,3
M,v2,1
M,v8,4
M,v9,5
M,v10,6
N,v2,6
N,v3,3
N,v1,4
M,v4,3
N,v4,9
N,v5,3
N,v6,3
N,v8,
N,v7,7
