group,variable,value
A,v1,0
A,v2,1
A,v3,2
A,v5,1
A,v7,1
A,v8,0
A,v4,0
A,v10,4
A,v9,3
B,v2,0
B,v3,0
B,v1,0
A,v6,4
B,v6,0
B,v7,0
B,v5,1
B,v4,1
B,v10,1
B,v8,0
B,v9,0
C,v3,0
C,v2,0
C,v4,2
C,v6,2
C,v7,0
C,v5,1
C,v8,2
C,v10,3
D,v1,4
C,v9,3
D,v3,11
D,v4,5
D,v5,4
C,v1,0
D,v2,8
D,v8,7
D,v9,3
D,v7,8
D,v10,4
E,v1,8
D,v6,8
E,v2,5
E,v5,0
E,v6,1
E,v3,6
E,v7,2
E,v9,1
E,v10,1
E,v8,3
F,v2,0
F,v3,1
F,v4,1
F,v1,1
F,v6,0
F,v7,2
F,v5,1
F,v9,0
F,v10,0
G,v1,1
F,v8,0
E,v4,0
G,v4,0
G,v5,0
G,v2,0
G,v7,0
G,v8,1
G,v9,0
G,v10,0
G,v6,0
G,v3,0
H,v4,1
H,v2,1
H,v5,1
H,v6,1
H,v1,0
H,v7,0
H,v9,3
H,v10,1
I,v1,1
I,v2,0
H,v3,1
I,v4,2
H,v8,1
I,v3,0
I,v6,2
I,v5,2
I,v9,0
I,v7,0
I,v10,0
J,v1,0
J,v4,0
I,v8,0
J,v3,0
J,v5,1
J,v7,2
J,v9,1
J,v2,0
J,v10,1
K,v1,4
J,v8,3
J,v6,0
K,v2,0
K,v3,0
K,v5,
K,v4,0
