group,variable,value
A,v1,28
A,v3,32
A,v2,21
A,v4,23
A,v6,50
A,v5,30
A,v7,24
A,v8,28
A,v10,29
B,v2,19
B,v1,22
B,v4,25
B,v6,22
B,v3,32
B,v5,33
B,v8,23
B,v9,29
B,v7,18
B,v10,22
A,v9,30
C,v3,27
C,v4,27
C,v6,31
C,v1,21
C,v7,30
C,v8,21
C,v2,18
C,v10,33
D,v1,22
C,v9,32
C,v5,38
D,v5,21
D,v4,25
D,v3,46
D,v6,24
D,v8,29
D,v10,30
E,v1,25
D,v9,77
D,v2,30
D,v7,23
E,v4,26
E,v2,34
E,v6,40
E,v7,26
E,v3,54
E,v10,35
E,v9,32
F,v1,26
F,v2,23
E,v5,26
F,v3,32
F,v4,23
F,v6,20
F,v7,53
E,v8,27
F,v8,30
F,v10,19
G,v1,30
F,v9,48
F,v5,23
G,v4,17
G,v3,19
G,v6,26
G,v8,40
G,v7,39
G,v9,25
G,v10,19
G,v5,55
G,v2,25
H,v2,26
H,v5,21
H,v4,24
H,v1,16
H,v3,28
H,v6,28
H,v9,28
I,v1,23
H,v10,21
H,v8,39
I,v3,15
I,v4,22
I,v2,13
I,v6,130
I,v7,22
I,v9,57
I,v8,16
I,v5,16
H,v7,70
J,v1,34
I,v10,27
J,v5,32
J,v3,24
J,v6,34
J,v2,29
J,v7,41
J,v4,38
J,v9,30
K,v1,48
J,v10,24
K,v2,23
K,v3,31
K,v4,28
K,v5,17
J,v8,36
K,v7,36
K,v8,28
K,v10,31
K,v6,35
L,v1,45
L,v2,35
L,v3,31
L,v4,35
L,v6,20
L,v5,40
K,v9,40
L,v8,21
L,v9,22
M,v1,29
L,v10,28
M,v3,28
M,v2,32
M,v4,20
M,v6,24
M,v5,33
L,v7,24
M,v7,22
M,v10,21
M,v8,34
N,v1,23
N,v2,25
M,v9,24
N,v3,19
N,v5,
N,v4,39
