group,variable,value
A,v1,67
A,v2,20
A,v5,27
A,v6,18
A,v4,22
A,v3,24
A,v9,34
A,v8,28
A,v10,23
B,v2,35
B,v3,22
B,v1,21
B,v4,29
A,v7,21
B,v7,21
B,v8,22
B,v6,22
B,v10,29
C,v1,25
B,v5,26
C,v2,47
C,v4,29
C,v5,47
C,v3,23
B,v9,23
C,v7,40
C,v8,25
C,v10,33
D,v1,21
C,v6,30
D,v2,25
D,v4,22
D,v5,34
D,v6,21
C,v9,28
D,v7,32
D,v8,30
D,v10,45
D,v3,26
E,v1,22
D,v9,35
E,v2,26
E,v3,17
E,v6,26
E,v7,54
E,v4,22
E,v8,30
E,v10,44
F,v1,36
F,v3,32
E,v5,32
F,v2,31
E,v9,43
F,v7,30
F,v6,29
F,v8,32
F,v4,28
F,v10,19
F,v5,19
G,v2,21
G,v3,27
G,v4,23
F,v9,44
G,v7,32
G,v1,25
G,v5,30
G,v8,28
H,v1,26
G,v10,38
G,v6,34
H,v2,23
H,v4,41
G,v9,37
H,v3,40
H,v6,40
H,v8,33
H,v9,21
H,v10,29
H,v5,26
I,v2,34
I,v1,27
I,v3,26
I,v5,32
I,v6,23
H,v7,27
I,v7,24
I,v9,17
I,v4,18
I,v8,25
J,v1,37
I,v10,34
J,v4,25
J,v5,42
J,v3,25
J,v2,14
J,v8,32
J,v6,32
J,v9,21
J,v10,34
K,v2,56
J,v7,21
K,v4,29
K,v3,28
K,v5,22
K,v6,33
K,v1,29
K,v10,31
K,v7,27
L,v1,19
K,v8,24
K,v9,64
L,v2,19
L,v3,32
L,v5,25
L,v4,16
L,v7,34
L,v6,16
L,v10,32
L,v9,24
M,v1,19
M,v2,24
L,v8,29
M,v3,23
M,v5,27
M,v6,18
M,v7,37
M,v8,34
M,v4,23
M,v10,16
M,v9,29
N,v1,
