group,variable,value
A,v1,2
A,v2,0
A,v3,0
A,v5,0
A,v7,0
A,v4,0
A,v9,0
A,v6,1
A,v10,1
B,v1,1
A,v8,0
B,v3,1
B,v5,0
B,v6,1
B,v4,0
B,v9,0
B,v7,0
B,v10,1
C,v1,3
B,v8,0
C,v2,2
C,v4,10
C,v5,4
C,v3,9
C,v6,2
C,v8,1
B,v2,0
C,v10,6
D,v2,4
D,v1,6
D,v3,0
C,v7,0
D,v4,2
C,v9,0
D,v7,2
D,v8,0
D,v9,0
E,v1,0
D,v10,0
E,v2,0
D,v6,5
E,v3,1
D,v5,6
E,v6,6
E,v7,3
E,v9,7
E,v10,4
E,v4,2
F,v1,1
F,v2,3
E,v8,3
F,v3,4
F,v5,4
F,v4,4
F,v6,1
E,v5,8
F,v9,4
F,v10,8
F,v7,0
G,v1,5
G,v3,0
G,v2,2
G,v5,0
G,v4,0
F,v8,1
G,v8,1
G,v7,0
G,v10,0
G,v6,0
H,v2,1
H,v3,1
H,v5,1
H,v1,1
H,v6,0
H,v8,0
H,v9,0
H,v10,0
H,v4,3
G,v9,0
I,v1,0
I,v3,1
H,v7,0
I,v4,0
I,v5,0
I,v2,0
I,v8,0
I,v6,1
I,v10,0
I,v9,0
J,v1,0
I,v7,0
J,v2,1
J,v4,2
J,v6,0
J,v7,0
J,v3,1
J,v8,1
J,v5,7
J,v10,3
K,v2,0
J,v9,0
K,v1,5
K,v4,1
K,v5,1
K,v6,1
K,v8,2
K,v7,0
K,v10,2
K,v3,1
L,v1,0
L,v2,0
L,v4,4
L,v3,1
L,v6,0
K,v9,1
L,v5,1
L,v8,0
L,v9,0
L,v10,0
M,v2,0
L,v7,3
M,v4,0
M,v1,0
M,v5,1
M,v7,1
M,v6,1
M,v8,0
M,v9,0
M,v10,2
N,v1,2
N,v3,0
M,v3,0
N,v5,1
N,v4,2
N,v7,0
N,v6,0
N,v8,0
N,v2,0
N,v10,0
O,v2,2
O,v3,2
O,v4,0
O,v5,0
O,v1,0
O,v6,1
O,v7,0
O,v8,0
N,v9,0
P,v1,0
O,v10,1
P,v3,2
O,v9,0
P,v4,1
P,v2,0
P,v5,1
P,v8,2
P,v9,1
P,v7,0
P,v6,1
R,v2,
P,v10,0
R,v1,1
