group,variable,value
A,v1,0
A,v3,1
A,v2,0
A,v6,0
A,v5,0
A,v4,0
A,v8,1
A,v9,1
A,v10,0
B,v2,2
B,v3,0
A,v7,1
B,v5,1
B,v6,0
B,v4,2
B,v1,2
B,v8,4
B,v10,3
C,v1,0
C,v2,0
B,v7,1
B,v9,5
C,v5,0
C,v3,1
C,v8,1
C,v6,2
C,v10,0
C,v7,4
C,v9,0
D,v2,1
D,v3,2
C,v4,1
D,v4,5
D,v5,7
D,v6,3
D,v8,2
D,v1,1
D,v10,0
E,v1,1
D,v9,1
D,v7,0
E,v4,3
E,v5,2
E,v2,3
E,v3,0
E,v8,3
E,v6,0
E,v10,0
F,v2,2
E,v7,0
F,v3,0
E,v9,3
F,v5,2
F,v1,0
F,v4,2
F,v8,2
F,v7,1
F,v10,1
F,v6,1
G,v1,2
G,v3,2
G,v4,2
F,v9,2
G,v6,1
G,v5,5
G,v2,4
G,v7,1
G,v10,2
G,v9,2
H,v2,1
H,v3,4
G,v8,2
H,v5,3
H,v6,6
H,v7,2
H,v8,0
H,v10,0
H,v1,4
H,v9,1
I,v2,0
I,v1,2
I,v3,1
H,v4,4
I,v5,0
I,v4,3
I,v7,0
I,v6,1
I,v10,2
I,v9,6
J,v3,4
J,v2,7
J,v5,0
J,v6,3
I,v8,4
J,v7,1
J,v1,4
J,v8,0
J,v4,2
J,v10,8
K,v2,3
K,v1,2
K,v3,1
K,v4,3
K,v5,1
K,v6,2
K,v7,1
K,v8,4
K,v9,1
K,v10,0
J,v9,6
L,v1,0
L,v3,6
L,v4,5
L,v5,1
L,v2,0
L,v6,0
L,v10,1
L,v7,1
L,v9,0
L,v8,0
M,v2,0
M,v1,0
M,v6,0
M,v4,0
M,v5,0
M,v3,1
M,v10,1
M,v7,0
M,v8,1
M,v9,0
N,v1,
